epc_code,product_serial,product_name,hub_type,event_type,event_time,latitude,longitude
001.8805843.584374.000000316,316,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-02 4:27,35.259242,129.092119
001.8805843.584374.000000317,317,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000317,317,Product 1,Yeongju,aggregation,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000317,317,Product 1,Yeongju,WMS_inbound,2025-01-21 19:08,36.8032,128.6083
001.8805843.584374.000000317,317,Product 1,Yeongju,stock_inbound(HUB),2025-01-26 12:34,36.8032,128.6083
001.8805843.584374.000000317,317,Product 1,Busan_yangsan,WMS_outbound,2025-01-26 6:28,35.354865,129.043881
001.8805843.584374.000000317,317,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-03 2:09,35.354865,129.043881
001.8805843.584374.000000317,317,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-03 8:01,35.202279,129.083947
001.8805843.584374.000000317,317,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-14 3:17,35.202279,129.083947
001.8805843.584374.000000317,317,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-14 9:08,35.259242,129.092119
001.8805843.584374.000000317,317,Product 1,Busan_gumjung,stock_outbound(Sell),2025-02-23 19:08,35.259242,129.092119
001.8805843.584374.000000318,318,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000318,318,Product 1,Yeongju,aggregation,2025-01-21 18:03,36.8032,128.6083
001.8805843.584374.000000318,318,Product 1,Yeongju,WMS_inbound,2025-01-21 18:24,36.8032,128.6083
001.8805843.584374.000000318,318,Product 1,Yeongju,stock_inbound(HUB),2025-02-05 11:45,36.8032,128.6083
001.8805843.584374.000000318,318,Product 1,Busan_yangsan,WMS_outbound,2025-02-05 8:59,35.354865,129.043881
001.8805843.584374.000000318,318,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-16 22:01,35.354865,129.043881
001.8805843.584374.000000318,318,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-17 1:34,35.202279,129.083947
001.8805843.584374.000000318,318,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-26 23:06,35.202279,129.083947
001.8805843.584374.000000318,318,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-27 8:55,35.259242,129.092119
001.8805843.584374.000000318,318,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-03 10:19,35.259242,129.092119
001.8805843.584374.000000319,319,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000319,319,Product 1,Yeongju,aggregation,2025-01-21 18:03,36.8032,128.6083
001.8805843.584374.000000319,319,Product 1,Yeongju,WMS_inbound,2025-01-21 18:55,36.8032,128.6083
001.8805843.584374.000000319,319,Product 1,Yeongju,WMS_outbound,2025-02-24 15:47,36.8032,128.6083
001.8805843.584374.000000319,319,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-24 21:07,35.354865,129.043881
001.8805843.584374.000000319,319,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-23 23:22,35.354865,129.043881
001.8805843.584374.000000319,319,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-24 2:45,35.202279,129.083947
001.8805843.584374.000000319,319,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-27 13:41,35.202279,129.083947
001.8805843.584374.000000319,319,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-27 8:46,35.259242,129.092119
001.8805843.584374.000000319,319,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-09 14:40,35.259242,129.092119
001.8805843.584374.000000320,320,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000320,320,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000320,320,Product 1,Yeongju,WMS_inbound,2025-01-21 18:22,36.8032,128.6083
001.8805843.584374.000000320,320,Product 1,Yeongju,stock_inbound(HUB),2025-02-17 10:20,36.8032,128.6083
001.8805843.584374.000000320,320,Product 1,Busan_yangsan,WMS_outbound,2025-02-17 6:37,35.354865,129.043881
001.8805843.584374.000000320,320,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-20 12:38,35.354865,129.043881
001.8805843.584374.000000320,320,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-20 15:44,35.202279,129.083947
001.8805843.584374.000000320,320,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-06 18:35,35.202279,129.083947
001.8805843.584374.000000320,320,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-06 21:47,35.259242,129.092119
001.8805843.584374.000000320,320,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-05 8:57,35.259242,129.092119
001.8805843.584374.000000321,321,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000321,321,Product 1,Yeongju,aggregation,2025-01-21 18:14,36.8032,128.6083
001.8805843.584374.000000321,321,Product 1,Yeongju,WMS_inbound,2025-01-21 18:32,36.8032,128.6083
001.8805843.584374.000000321,321,Product 1,Yeongju,WMS_outbound,2025-02-19 1:14,36.8032,128.6083
001.8805843.584374.000000321,321,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-19 5:28,35.354865,129.043881
001.8805843.584374.000000321,321,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-03-16 10:31,35.354865,129.043881
001.8805843.584374.000000321,321,Product 1,Busan_dongnea,stock_outbound(HUB),2025-03-16 3:56,35.202279,129.083947
001.8805843.584374.000000321,321,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-27 20:29,35.202279,129.083947
001.8805843.584374.000000321,321,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-27 23:56,35.259242,129.092119
001.8805843.584374.000000321,321,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-24 9:52,35.259242,129.092119
001.8805843.584374.000000322,322,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000322,322,Product 1,Yeongju,aggregation,2025-01-21 18:14,36.8032,128.6083
001.8805843.584374.000000322,322,Product 1,Yeongju,WMS_inbound,2025-01-21 19:03,36.8032,128.6083
001.8805843.584374.000000322,322,Product 1,Yeongju,stock_inbound(HUB),2025-02-10 15:01,36.8032,128.6083
001.8805843.584374.000000322,322,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-10 17:20,35.354865,129.043881
001.8805843.584374.000000322,322,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-10 23:50,35.354865,129.043881
001.8805843.584374.000000322,322,Product 1,Busan_dongnea,WMS_outbound,2025-02-10 5:22,35.202279,129.083947
001.8805843.584374.000000322,322,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-01 17:34,35.202279,129.083947
001.8805843.584374.000000322,322,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-02 0:30,35.259242,129.092119
001.8805843.584374.000000322,322,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-04 9:49,35.259242,129.092119
001.8805843.584374.000000323,323,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000323,323,Product 1,Yeongju,aggregation,2025-01-21 17:57,36.8032,128.6083
001.8805843.584374.000000323,323,Product 1,Yeongju,WMS_inbound,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000323,323,Product 1,Yeongju,WMS_outbound,2025-02-14 3:48,36.8032,128.6083
001.8805843.584374.000000323,323,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-14 7:12,35.354865,129.043881
001.8805843.584374.000000323,323,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-23 17:32,35.354865,129.043881
001.8805843.584374.000000323,323,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-24 2:37,35.202279,129.083947
001.8805843.584374.000000323,323,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-05 18:59,35.202279,129.083947
001.8805843.584374.000000323,323,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-06 0:36,35.259242,129.092119
001.8805843.584374.000000323,323,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-22 0:05,35.259242,129.092119
001.8805843.584374.000000324,324,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000324,324,Product 1,Yeongju,aggregation,2025-01-21 18:17,36.8032,128.6083
001.8805843.584374.000000324,324,Product 1,Yeongju,WMS_inbound,2025-01-21 18:37,36.8032,128.6083
001.8805843.584374.000000324,324,Product 1,Yeongju,WMS_outbound,2025-02-03 1:33,36.8032,128.6083
001.8805843.584374.000000324,324,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-03 9:09,35.354865,129.043881
001.8805843.584374.000000324,324,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-21 10:19,35.354865,129.043881
001.8805843.584374.000000324,324,Product 1,Busan_dongnea,stock_outbound(HUB),2025-02-21 6:47,35.202279,129.083947
001.8805843.584374.000000324,324,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-08 19:33,35.202279,129.083947
001.8805843.584374.000000324,324,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-08 22:32,35.259242,129.092119
001.8805843.584374.000000324,324,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-05 21:18,35.259242,129.092119
001.8805843.584374.000000325,325,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000325,325,Product 1,Yeongju,aggregation,2025-01-21 18:19,36.8032,128.6083
001.8805843.584374.000000325,325,Product 1,Yeongju,WMS_inbound,2025-01-21 18:40,36.8032,128.6083
001.8805843.584374.000000325,325,Product 1,Yeongju,WMS_outbound,2025-01-23 15:11,36.8032,128.6083
001.8805843.584374.000000325,325,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-24 0:40,35.354865,129.043881
001.8805843.584374.000000325,325,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-17 10:28,35.354865,129.043881
001.8805843.584374.000000325,325,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-17 18:44,35.202279,129.083947
001.8805843.584374.000000325,325,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-03-22 13:56,35.202279,129.083947
001.8805843.584374.000000325,325,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-03-22 5:33,35.259242,129.092119
001.8805843.584374.000000325,325,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-29 15:52,35.259242,129.092119
001.8805843.584374.000000326,326,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000326,326,Product 1,Yeongju,aggregation,2025-01-21 18:14,36.8032,128.6083
001.8805843.584374.000000326,326,Product 1,Yeongju,WMS_inbound,2025-01-21 18:54,36.8032,128.6083
001.8805843.584374.000000326,326,Product 1,Yeongju,WMS_outbound,2025-02-18 2:53,36.8032,128.6083
001.8805843.584374.000000326,326,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-18 9:49,35.354865,129.043881
001.8805843.584374.000000326,326,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-28 1:29,35.354865,129.043881
001.8805843.584374.000000326,326,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-28 9:09,35.202279,129.083947
001.8805843.584374.000000326,326,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-04-01 16:51,35.202279,129.083947
001.8805843.584374.000000326,326,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-04-01 7:17,35.259242,129.092119
001.8805843.584374.000000326,326,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-25 8:34,35.259242,129.092119
001.8805843.584374.000000327,327,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000327,327,Product 1,Yeongju,aggregation,2025-01-21 18:11,36.8032,128.6083
001.8805843.584374.000000327,327,Product 1,Yeongju,WMS_inbound,2025-01-21 19:05,36.8032,128.6083
001.8805843.584374.000000327,327,Product 1,Yeongju,WMS_outbound,2025-02-05 12:19,36.8032,128.6083
001.8805843.584374.000000327,327,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-05 17:49,35.354865,129.043881
001.8805843.584374.000000327,327,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-13 1:54,35.354865,129.043881
001.8805843.584374.000000327,327,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-13 6:37,35.202279,129.083947
001.8805843.584374.000000327,327,Product 1,Busan_dongnea,stock_outbound(Sell),2025-02-26 16:33,35.202279,129.083947
001.8805843.584374.000000327,327,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-02-26 4:16,35.259242,129.092119
001.8805843.584374.000000327,327,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-26 8:52,35.259242,129.092119
001.8805843.584374.000000328,328,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000328,328,Product 1,Yeongju,aggregation,2025-01-21 18:21,36.8032,128.6083
001.8805843.584374.000000328,328,Product 1,Yeongju,WMS_inbound,2025-01-21 18:48,36.8032,128.6083
001.8805843.584374.000000328,328,Product 1,Yeongju,WMS_outbound,2025-02-07 16:44,36.8032,128.6083
001.8805843.584374.000000328,328,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-07 19:38,35.354865,129.043881
001.8805843.584374.000000328,328,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-28 22:17,35.354865,129.043881
001.8805843.584374.000000328,328,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-01 6:27,35.202279,129.083947
001.8805843.584374.000000328,328,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-06 17:08,35.202279,129.083947
001.8805843.584374.000000328,328,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-07 0:32,35.259242,129.092119
001.8805843.584374.000000328,328,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-07 17:40,35.259242,129.092119
001.8805843.584374.000000329,329,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000329,329,Product 1,Yeongju,aggregation,2025-01-21 17:57,36.8032,128.6083
001.8805843.584374.000000329,329,Product 1,Yeongju,WMS_inbound,2025-01-21 18:37,36.8032,128.6083
001.8805843.584374.000000329,329,Product 1,Yeongju,WMS_outbound,2025-02-23 3:26,36.8032,128.6083
001.8805843.584374.000000329,329,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-23 6:40,35.354865,129.043881
001.8805843.584374.000000329,329,Product 1,Busan_yangsan,stock_inbound(Wholesaler),2025-02-24 12:17,35.354865,129.043881
001.8805843.584374.000000329,329,Product 1,Busan_dongnea,stock_outbound(HUB),2025-02-24 8:57,35.202279,129.083947
001.8805843.584374.000000329,329,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-22 16:32,35.202279,129.083947
001.8805843.584374.000000329,329,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-23 1:01,35.259242,129.092119
001.8805843.584374.000000329,329,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-20 10:17,35.259242,129.092119
001.8805843.584374.000000330,330,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000330,330,Product 1,Yeongju,aggregation,2025-01-21 18:07,36.8032,128.6083
001.8805843.584374.000000330,330,Product 1,Yeongju,WMS_inbound,2025-01-21 18:47,36.8032,128.6083
001.8805843.584374.000000330,330,Product 1,Yeongju,stock_inbound(HUB),2025-02-13 15:10,36.8032,128.6083
001.8805843.584374.000000330,330,Product 1,Busan_yangsan,WMS_outbound,2025-02-13 6:20,35.354865,129.043881
001.8805843.584374.000000330,330,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-25 14:37,35.354865,129.043881
001.8805843.584374.000000330,330,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-25 20:38,35.202279,129.083947
001.8805843.584374.000000330,330,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-27 18:10,35.202279,129.083947
001.8805843.584374.000000330,330,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-28 0:55,35.259242,129.092119
001.8805843.584374.000000330,330,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-29 16:14,35.259242,129.092119
001.8805843.584374.000000331,331,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000331,331,Product 1,Yeongju,aggregation,2025-01-21 18:11,36.8032,128.6083
001.8805843.584374.000000331,331,Product 1,Yeongju,WMS_inbound,2025-01-21 18:48,36.8032,128.6083
001.8805843.584374.000000331,331,Product 1,Yeongju,WMS_outbound,2025-01-29 18:02,36.8032,128.6083
001.8805843.584374.000000331,331,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-29 23:59,35.354865,129.043881
001.8805843.584374.000000331,331,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-03 18:45,35.354865,129.043881
001.8805843.584374.000000331,331,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-04 2:30,35.202279,129.083947
001.8805843.584374.000000331,331,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-01 23:21,35.202279,129.083947
001.8805843.584374.000000331,331,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-02 4:56,35.259242,129.092119
001.8805843.584374.000000331,331,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-04 13:47,35.259242,129.092119
001.8805843.584374.000000332,332,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000332,332,Product 1,Yeongju,aggregation,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000332,332,Product 1,Yeongju,WMS_inbound,2025-01-21 19:14,36.8032,128.6083
001.8805843.584374.000000332,332,Product 1,Yeongju,WMS_outbound,2025-01-27 21:29,36.8032,128.6083
001.8805843.584374.000000332,332,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-28 2:14,35.354865,129.043881
001.8805843.584374.000000332,332,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-12 10:58,35.354865,129.043881
001.8805843.584374.000000332,332,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-12 13:51,35.202279,129.083947
001.8805843.584374.000000332,332,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-02-16 3:33,35.202279,129.083947
001.8805843.584374.000000332,332,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-02-16 4:57,35.259242,129.092119
001.8805843.584374.000000332,332,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-11 17:15,35.259242,129.092119
001.8805843.584374.000000333,333,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000333,333,Product 1,Yeongju,aggregation,2025-01-21 18:22,36.8032,128.6083
001.8805843.584374.000000333,333,Product 1,Yeongju,WMS_inbound,2025-01-21 19:17,36.8032,128.6083
001.8805843.584374.000000333,333,Product 1,Yeongju,WMS_outbound,2025-02-19 17:55,36.8032,128.6083
001.8805843.584374.000000333,333,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-19 21:25,35.354865,129.043881
001.8805843.584374.000000333,333,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-22 18:30,35.354865,129.043881
001.8805843.584374.000000333,333,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-23 0:51,35.202279,129.083947
001.8805843.584374.000000333,333,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-11 16:09,35.202279,129.083947
001.8805843.584374.000000333,333,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-11 23:52,35.259242,129.092119
001.8805843.584374.000000333,333,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-15 5:43,35.259242,129.092119
001.8805843.584374.000000334,334,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000334,334,Product 1,Yeongju,aggregation,2025-01-21 18:05,36.8032,128.6083
001.8805843.584374.000000334,334,Product 1,Yeongju,WMS_inbound,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000334,334,Product 1,Yeongju,stock_inbound(HUB),2025-01-28 13:03,36.8032,128.6083
001.8805843.584374.000000334,334,Product 1,Busan_yangsan,WMS_outbound,2025-01-28 9:17,35.354865,129.043881
001.8805843.584374.000000334,334,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-05 12:53,35.354865,129.043881
001.8805843.584374.000000334,334,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-05 19:15,35.202279,129.083947
001.8805843.584374.000000334,334,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-07 23:20,35.202279,129.083947
001.8805843.584374.000000334,334,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-08 5:50,35.259242,129.092119
001.8805843.584374.000000334,334,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-10 3:25,35.259242,129.092119
001.8805843.584374.000000335,335,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000335,335,Product 1,Yeongju,aggregation,2025-01-21 18:19,36.8032,128.6083
001.8805843.584374.000000335,335,Product 1,Yeongju,WMS_inbound,2025-01-21 18:31,36.8032,128.6083
001.8805843.584374.000000335,335,Product 1,Yeongju,stock_inbound(HUB),2025-02-04 11:23,36.8032,128.6083
001.8805843.584374.000000335,335,Product 1,Busan_yangsan,WMS_outbound,2025-02-04 6:20,35.354865,129.043881
001.8805843.584374.000000335,335,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-12 17:08,35.354865,129.043881
001.8805843.584374.000000335,335,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-12 23:58,35.202279,129.083947
001.8805843.584374.000000335,335,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-04-18 14:04,35.202279,129.083947
001.8805843.584374.000000335,335,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-04-18 23:14,35.259242,129.092119
001.8805843.584374.000000335,335,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-26 10:48,35.259242,129.092119
001.8805843.584374.000000336,336,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000336,336,Product 1,Yeongju,aggregation,2025-01-21 18:18,36.8032,128.6083
001.8805843.584374.000000336,336,Product 1,Yeongju,WMS_inbound,2025-01-21 18:34,36.8032,128.6083
001.8805843.584374.000000336,336,Product 1,Yeongju,stock_inbound(HUB),2025-01-28 11:17,36.8032,128.6083
001.8805843.584374.000000336,336,Product 1,Busan_yangsan,WMS_outbound,2025-01-28 5:12,35.354865,129.043881
001.8805843.584374.000000336,336,Product 1,Busan_yangsan,stock_outbound(HUB),2025-01-30 16:56,35.354865,129.043881
001.8805843.584374.000000336,336,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-01-30 22:40,35.202279,129.083947
001.8805843.584374.000000336,336,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-02-23 10:05,35.202279,129.083947
001.8805843.584374.000000336,336,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-02-23 3:26,35.259242,129.092119
001.8805843.584374.000000336,336,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-23 19:19,35.259242,129.092119
001.8805843.584374.000000337,337,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000337,337,Product 1,Yeongju,aggregation,2025-01-21 17:58,36.8032,128.6083
001.8805843.584374.000000337,337,Product 1,Yeongju,WMS_inbound,2025-01-21 18:48,36.8032,128.6083
001.8805843.584374.000000337,337,Product 1,Yeongju,WMS_outbound,2025-02-11 10:33,36.8032,128.6083
001.8805843.584374.000000337,337,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-11 12:19,35.354865,129.043881
001.8805843.584374.000000337,337,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-09 13:29,35.354865,129.043881
001.8805843.584374.000000337,337,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-09 23:10,35.202279,129.083947
001.8805843.584374.000000337,337,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-14 11:42,35.202279,129.083947
001.8805843.584374.000000337,337,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-14 18:50,35.259242,129.092119
001.8805843.584374.000000337,337,Product 1,Busan_gumjung,stock_outbound(Sell),2025-04-01 6:06,35.259242,129.092119
001.8805843.584374.000000338,338,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000338,338,Product 1,Yeongju,aggregation,2025-01-21 18:10,36.8032,128.6083
001.8805843.584374.000000338,338,Product 1,Yeongju,WMS_inbound,2025-01-21 19:10,36.8032,128.6083
001.8805843.584374.000000338,338,Product 1,Yeongju,WMS_outbound,2025-01-29 1:50,36.8032,128.6083
001.8805843.584374.000000338,338,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-29 8:58,35.354865,129.043881
001.8805843.584374.000000338,338,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-19 13:22,35.354865,129.043881
001.8805843.584374.000000338,338,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-19 23:03,35.202279,129.083947
001.8805843.584374.000000338,338,Product 1,Busan_dongnea,stock_outbound(Wholesaler),2025-03-06 14:32,35.202279,129.083947
001.8805843.584374.000000338,338,Product 1,Busan_gumjung,stock_inbound(Reseller),2025-03-06 23:25,35.259242,129.092119
001.8805843.584374.000000338,338,Product 1,Busan_gumjung,stock_outbound(Sell),2025-03-11 13:18,35.259242,129.092119
001.8805843.584374.000000339,339,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000339,339,Product 1,Yeongju,aggregation,2025-01-21 18:07,36.8032,128.6083
001.8805843.584374.000000339,339,Product 1,Yeongju,WMS_inbound,2025-01-21 18:26,36.8032,128.6083
001.8805843.584374.000000339,339,Product 1,Yeongju,WMS_outbound,2025-02-23 6:29,36.8032,128.6083
001.8805843.584374.000000339,339,Product 1,Busan_yangsan,stock_inbound(HUB),2025-02-23 9:34,35.354865,129.043881
001.8805843.584374.000000339,339,Product 1,Busan_yangsan,stock_outbound(HUB),2025-03-31 0:09,35.354865,129.043881
001.8805843.584374.000000339,339,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-03-31 3:07,35.202279,129.083947
001.8805843.584374.000000339,339,Product 1,Busan_dongnea,stock_inbound(Reseller),2025-04-22 11:10,35.202279,129.083947
001.8805843.584374.000000339,339,Product 1,Busan_gumjung,stock_outbound(Wholesaler),2025-04-22 3:22,35.259242,129.092119
001.8805843.584374.000000339,339,Product 1,Busan_gumjung,stock_outbound(Sell),2025-05-28 10:54,35.259242,129.092119
001.8805843.584374.000000340,340,Product 1,Yeongju,commissioning,2025-01-21 17:54,36.8032,128.6083
001.8805843.584374.000000340,340,Product 1,Yeongju,aggregation,2025-01-21 17:57,36.8032,128.6083
001.8805843.584374.000000340,340,Product 1,Yeongju,WMS_inbound,2025-01-21 18:29,36.8032,128.6083
001.8805843.584374.000000340,340,Product 1,Yeongju,WMS_outbound,2025-01-22 10:54,36.8032,128.6083
001.8805843.584374.000000340,340,Product 1,Busan_yangsan,stock_inbound(HUB),2025-01-22 20:42,35.354865,129.043881
001.8805843.584374.000000340,340,Product 1,Busan_yangsan,stock_outbound(HUB),2025-02-15 17:33,35.354865,129.043881
001.8805843.584374.000000340,340,Product 1,Busan_dongnea,stock_inbound(Wholesaler),2025-02-15 19:02,35.202279,129.083947
